,TRTID10,state,county,tract,placefp10,cbsa10,metdiv10,ccflag10,POP00SF3,RUANC00,ITANC00,GEANC00,IRANC00,SCANC00,RUFB00,ITFB00,GEFB00,IRFB00,SCFB00,FB00,NAT00,N10IMM00,AG5UP00,OLANG00,LEP00,AG25UP00,HS00,COL00,AG15UP00,Mar-00,WDS00,CLF00,UNEMP00,DFLABF00,FLABF00,EMPCLF00,PROF00,MANUF00,SEMP00,AG18CV00,VET00,CNI16U00,DIS00,DPOV00,NPOV00,N65POV00,DFMPOV00,NFMPOV00,DWPOV00,NWPOV00,DBPOV00,NBPOV00,DNAPOV00,NNAPOV00,DHPOV00,NHPOV00,DAPOV00,NAPOV00,INCPC00,HU00SP,H30OLD00,OHU00SP,H10YRS00,DMULTI00,MULTI00,HINC00,HINCW00,HINCB00,HINCH00,HINCA00,MHMVAL00,MRENT00,HH00,HHW00,HHB00,HHH00,HHA00,geoid
45972,36071013600,NY,Orange County,Census Tract 136,80747,39100,99999,0,7126.624531,61.90119553,482.2302551,1162.14502,759.7872313999999,250.59999080000003,0.0,0.998406351,22.96334648,5.990437984,0.0,338.4597473,190.69561769999999,115.81513980000001,6569.513672,941.4971924,113.8183212,1918.937012,142.77211,1196.09082,5727.857422,1776.1649170000003,121.80557250000001,940.4987792999999,32.94741058,1019.372864,563.1011963,907.5513916000001,547.126709,6.988844395,31.94900322,1416.7386470000001,520.1697388,1476.642944,135.7832642,3527.369637,69.88844299,0.0,934.5083617999999,18.96972084,2756.599854,45.92669296,395.368927,23.96175194,18.96972084,0.0,261.5824585,0.0,65.89482117,0.0,13158.00003,1042.336182,710.8652954,994.4127197,973.446167,1042.336182,380.39282230000003,56515.99875,60427.99921,48801.99983,48250.00046,112500.0052,1000001.009,968.999978,989.4207152999999,797.7266846,118.81035609999999,68.89003754,8.985656738,36071013600
45973,36071013700,NY,Orange County,Census Tract 137,34495,39100,99999,0,2569.37565,47.064064200000004,250.49908080000003,228.2027538,383.7863365,49.25935671,0.0,0.001033294,6.023765753999999,0.006199761999999999,8.0,297.35028650000004,113.1973591,155.1198621,2452.799072,433.9743959,43.11779547,1882.98599,950.147761,294.2378858,2080.9280059999996,913.8382293999999,640.1260618,1382.973363,66.03409869,1119.054993,664.5827776000001,1316.939264,437.5662449,26.00723306,62.0330654,1950.4662440000002,353.538346,1614.528241,249.14052790000002,2565.650627,161.0723306,23.0,654.9671628,27.01963258,1616.852924,66.04753151,427.40918430000005,62.02479905,13.01963258,0.0,301.2707229,53.0,137.0681974,0.0,23142.076569999997,1139.078759,977.7357051000001,1085.02916,677.0074613,1139.078759,568.3936848999999,42824.8011,47567.62971,30998.34286,35214.49927,24343.0251,127225.9787,675.5064732,1189.023994,779.8256016,193.1229619,143.07129730000003,33.00929964,36071013700
45974,36071013800,NY,Orange County,Census Tract 138,26902,39100,99999,0,2791.0,70.0,456.0,307.0,634.0,49.0,0.0,6.0,10.0,4.0,0.0,62.0,45.0,0.0,2610.0,163.0,18.0,1869.0,825.0,518.0,2222.0,1261.0,386.0,1502.0,29.0,1085.0,712.0,1473.0,482.0,64.0,85.0,2070.0,328.0,1809.0,204.0,2780.0,88.0,0.0,734.0,11.0,2503.0,88.0,51.0,0.0,4.0,0.0,177.0,0.0,7.0,0.0,24739.0,1238.0,845.0,1152.0,680.0,1238.0,190.0,58346,59375,50625,44750,67500,148600,636,1051.0,957.0,31.0,43.0,7.0,36071013800
45975,36071013900,NY,Orange County,Census Tract 139,82750,39100,99999,0,4221.012749,81.00026385,984.0021796,414.0011663,907.0022905,36.00023708,23.00004589,16.0000803,20.00009177,5.000061182,2.68e-05,219.001281,111.0006577,79.00039768,3866.0120799999995,366.00147979999997,66.00027532,2714.009338,824.0024664,1030.0043859999998,3129.010424,2218.006543,315.0015487,2115.007166,70.00021414,1538.0052349999999,902.0031738,2045.006952,923.0030972999999,178.0008374,160.0009636,2928.009969,384.00132310000004,2693.0087949999997,313.0010974,4221.012684,152.00048950000001,4.210000000000001e-05,1165.003659,13.00004589,3830.01133,111.0004436,16.00023326,1.53e-05,2.2899999999999998e-05,0.0,244.00038619999998,27.000015299999998,101.00054300000001,0.0,28502.038989999997,1422.0055710000001,955.0035256000001,1370.0051119999998,812.0031547,1422.0055710000001,222.001281,76934.9756,77940.97613,19792.37589,70937.95888,70312.4166,198600.2628,763.9999487,1370.005128,1255.004711,11.00006501,67.00011089,35.00020266,36071013900
45976,36071014101,NY,Orange County,Census Tract 141.01,47988,39100,99999,0,3874.9999350000003,104.4093399,700.7736206000001,269.91409300000004,683.4480591,19.6052475,2.279680014,21.88492775,4.103424072,12.31027126,5.015295982,496.05834960000004,252.1325989,188.3015594,3587.760254,667.0343627999999,146.35545349999998,2505.824219,946.9790649,720.8347778,2923.005615,1658.695068,542.5638428,2067.669678,110.79244229999999,1488.630981,977.0708007999999,1956.8771969999998,649.7088012999999,204.2593231,162.31321719999997,2764.339844,308.6686707,2498.985107,421.7407837,3859.9540479999996,200.155899,30.09177589,1042.725586,40.57830429,3111.763184,173.2556763,137.6926727,0.0,11.85433578,0.0,405.78302,22.34086418,143.6198425,4.559360027,24361.99959,1443.9492189999999,592.2608642999999,1403.826904,973.8792725,1443.9492189999999,485.1158752,61962.9985,61131.99741,80986.99803,62124.99881,63749.99904,154199.9976,833.0000145,1400.179443,1199.567627,47.87327957,107.1449585,35.56300735,36071014101
45977,36071014102,NY,Orange County,Census Tract 141.02,32325,39100,99999,0,4623.999811,124.59065249999999,836.2263184,322.08587650000004,815.5519409,23.394750600000002,2.7203199860000002,26.11507034,4.896575928,14.68972778,5.9847040179999995,591.9415893999999,300.8673706,224.6984253,4281.239258,795.9656372000001,174.64454650000002,2990.175781,1130.020874,860.1651611,3487.9941409999997,1979.30481,647.4361572,2467.330078,132.20755,1776.3688960000002,1165.929077,2335.122559,775.2911987000001,243.74066159999998,193.68678280000003,3298.659912,368.3313293,2982.014648,503.2591858,4606.0457,238.8440857,35.908222200000004,1244.274292,48.42169571,3713.2368159999996,206.7443085,164.3073273,0.0,14.14566326,0.0,484.2169495,26.65913582,171.3801575,5.440639973,24361.99901,1723.050659,706.7391357000001,1675.172974,1162.1207279999999,1723.050659,578.8840942,61962.99786,61131.99882,80987.00262,62125.0013,63749.99731,154199.9935,833.0000375,1670.820557,1431.432373,57.12671661,127.85503390000001,42.43699265,36071014102
45978,36071014201,NY,Orange County,Census Tract 142.01,78063,39100,99999,0,3647.899009,102.79665379999999,776.0235056,360.53090610000004,826.3387169,23.13819051,0.0,12.99264154,34.88308774,0.048041337999999996,4.973456383,287.6794599,153.95449219999998,66.92909115,3356.1529200000004,454.75308229999996,6.112713355,2339.631593,695.7375211,868.5384149,2674.671973,1890.1820899999998,296.5570829,1916.138102,67.75843881,1324.833108,864.2149447999999,1848.3796320000001,856.7441636,161.85914680000002,172.93435380000003,2527.453015,316.3697486,2273.2442760000004,207.14934309999998,3639.7407299999995,81.07262182,0.005376151,1019.9478949999999,10.05430518,3267.795174,74.06725424,15.14792189,0.0027648779999999997,8.002652878,0.0,266.60555189999997,0.0044545259999999995,60.23024813,6.996613547000001,27958.55993,1269.450425,723.8851721,1200.599728,594.7109877,1269.450425,97.64967421,76121.76026,74139.81926,56863.90683,95323.8045,126163.011,167812.6915,742.4034994,1214.544589,1115.514496,5.073494548999999,75.89204109,13.06919701,36071014201
45979,36071014202,NY,Orange County,Census Tract 142.02,99999,39100,99999,0,5495.0,138.0,1146.0,536.0,1021.0,114.0,12.0,10.0,54.0,27.0,0.0,486.0,275.0,106.0,5111.0,646.0,38.0,3608.0,1288.0,1224.0,4154.0,2892.0,471.0,2938.0,113.0,2084.0,1331.0,2825.0,1092.0,220.0,317.0,3917.0,357.0,3619.0,392.0,5492.0,221.0,29.0,1523.0,26.0,4915.0,184.0,118.0,0.0,6.0,0.0,317.0,32.0,75.0,5.0,28823.0,1875.0,806.0,1761.0,873.0,1875.0,126.0,78434,78987,65972,85651,56428.57143,189900,626,1776.0,1597.0,43.0,94.0,34.0,36071014202
45980,36071014301,NY,Orange County,Census Tract 143.01,15297,39100,99999,0,5666.398647999999,73.77312984,968.9798143999999,409.7314048,1047.760576,58.82255313,6.979490137999999,31.90005724,22.92824098,20.93421212,9.968598366,357.8869298,201.3709581,104.6767855,5310.505016,842.3685508,87.72598656,4163.0519,2207.09686,851.3847426000001,4656.519927,2656.752245,579.202625,3456.2415119999996,900.1680684,2040.6694870000001,1264.077088,2556.0735649999997,795.5522988,232.2767821,172.4698441,4492.027384,495.46194380000003,4071.3315030000003,1215.190085,5651.44575,664.9100092,34.8922631,1308.944869,39.87439346,4037.513632,130.5931299,632.0120206,232.2683411,0.0,0.0,765.5973621,263.17099,148.5349076,38.87753296,22408.25603,1950.948362,865.3289489,1876.1799640000002,1239.147448,1950.948362,575.2029016,57663.60391,58520.70626,46070.59019,77335.88137,58077.80731,126202.9849,773.004095,1881.164184,1630.947159,123.61247720000001,70.77890479,38.878926899999996,36071014301
45981,36071014302,NY,Orange County,Census Tract 143.02,99999,39100,99999,0,6652.710353,141.93596069999998,1264.4648630000002,584.1643997,1097.802753,102.9886887,0.0,25.45670144,28.50121302,17.95661354,0.020996272000000003,499.0105188,317.8564715,117.73470459999999,6121.269945,907.9359824999999,61.21164329,4114.379407,1409.076902,1285.437399,4856.193421,3363.8318990000002,463.08100930000006,3381.440461,45.69801417,2381.907502,1545.819356,3335.742589,1342.828931,297.05637360000003,357.0345977,4449.532501,428.1219018,4185.620871,495.88867220000003,6532.334765,198.4721185,0.207697375,1778.0856039999999,43.86724527,5739.580817,183.96885759999998,99.82583525,1.055318356,18.46839888,0.0,421.6853034,0.431721151,228.563844,13.00871847,28870.74834,2082.423709,655.6666769999999,2017.857474,1174.338152,2082.423709,62.76742896,82754.44214,82755.05543,90393.97817,88610.51892,68431.19912,194463.9542,530.6401804,2026.5936960000001,1798.774632,43.41452377,119.717203,57.90329802,36071014302
45982,36071014400,NY,Orange County,Census Tract 144,26319,39100,99999,0,4315.403668999999,82.93088531,626.4779053,642.4645996,486.5944824,54.95420456,0.0,0.0,43.96336365,0.0,7.993338585,151.8734283,89.92505646,10.99084091,4052.6225590000004,438.6344603999999,40.96585846,2866.611084,1205.994995,771.3571777000001,3345.212158,2113.23877,491.59033200000005,2219.150635,88.92588806,1733.555298,1064.113159,2130.224854,802.3313598999999,229.8084869,200.83262630000002,3162.364502,451.6236267,2734.720947,436.63610839999996,4300.416159,249.79182430000003,18.98417854,1194.005005,36.9691925,3877.768311,216.8193054,93.92173004,0.0,10.99084091,0.0,265.7785034,0.0,35.97002411,23.980014800000003,23587.99923,1628.6427,813.3222046,1554.704346,873.2722167999999,1628.6427,129.8917542,58250.00083,56941.00115,100470.0017,68228.99928,5000.000085,164300.0072,757.9999926,1549.7084960000002,1415.820068,27.97668457,78.93421936,6.994171142999999,36071014400
45983,36071014501,NY,Orange County,Census Tract 145.01,99999,39100,99999,0,4104.184363,87.87122345,554.8308716,495.4833069,683.1872559,117.3149872,0.0,16.56211662,17.94229317,6.900881767,0.0,206.1063385,136.1773987,51.98664093,3834.5898439999996,352.8650818,51.06652451,2651.778809,953.7018433000001,882.8527832000001,3096.655518,2124.091309,322.0411377,2037.6003420000002,84.19075775,1535.216187,903.0953979000001,1953.409546,912.7565917999999,173.44215390000002,384.1490784,2896.070068,344.1239624,2649.018555,443.95672609999997,4085.321953,137.0975189,23.00293922,1088.959106,13.80176353,3807.906494,91.55169678,74.98957825,8.741116524,0.0,0.0,161.0205688,33.58428955,5.520705222999999,0.0,27058.998630000002,1457.92627,691.9284058,1386.6171880000002,736.0940552000001,1457.92627,64.40822601,69627.00211,70625.00011,74270.99958,51041.99991,37500.00081,193299.9983,673.9999893,1380.6363529999999,1281.723755,26.22335052,51.06652451,5.520705222999999,36071014501
45984,36071014502,NY,Orange County,Census Tract 145.02,99999,39100,99999,0,4819.906777,103.1570635,651.6701545,581.8069098,802.3991101,137.70599030000002,0.0,19.44746701,21.08143773,8.117372772000001,0.0,242.06797709999998,159.93211330000003,61.02978434,4503.282932,414.37767310000004,59.97226257,3114.322045,1120.173857,1036.7841779999999,3636.752012,2494.36881,378.3896389,2392.8782760000004,98.8544146,1803.143777,1060.637917,2294.02377,1071.903644,203.707518,451.01107469999994,3401.20831,404.1589524,3110.7795170000004,521.2696302,4797.663312,161.027981,27.04725885,1278.838495,16.21694737,4471.7447329999995,107.5541719,88.11081409,10.2616207,0.0,0.0,189.1505522,39.41570663,6.497092474,0.0050199979999999995,27057.8734,1712.322675,812.6533966,1628.588981,864.767498,1712.322675,76.01527163,69613.71793,70612.18899,74235.67891,51031.24622,37491.71168,193276.8102,673.9602119,1621.573345,1505.3745900000001,30.81452573,59.98595348,6.489334296,36071014502
45985,36071014600,NY,Orange County,Census Tract 146,78355,39100,99999,0,6770.908395,61.97170258,1097.498901,635.7097167999999,1284.413574,45.97900772,0.0,20.99041557,51.97626877,39.98174286,0.0,381.82565310000007,239.8904724,35.9835701,6293.126465,531.7572021000001,84.96120453,4601.898926,1918.124146,1395.362915,5273.592285,3198.5395510000003,943.5691527999999,3238.52124,98.95481873,2978.639893,1606.266602,3139.566406,1446.3396,327.8503113,350.8398132,4990.721191,619.717041,3938.201904,495.7736206,6539.014279,274.8744812,109.94979860000001,1747.202271,40.98128891,5807.348145,231.8941193,219.89959720000002,5.997261524,0.0,0.0,374.82885739999995,0.0,38.98220062,10.99497986,25303.00072,2735.750732,1274.418091,2641.793701,1887.1383059999998,2735.750732,927.5764770999999,51825.00125,53066.0021,45535.99964,38749.99914,32142.85662,152100.0011,651.9999855,2649.790039,2405.9013670000004,82.96212006,114.94751740000001,21.98995972,36071014600
45986,36071014700,NY,Orange County,Census Tract 147,99999,39100,99999,0,3934.105535,18.09543826,490.35616610000005,198.0503296,686.4659454,61.88686925,0.0,9.521523907,8.569638506,0.00087441,0.0,242.7915562,120.92308490000002,16.19021011,3643.7108700000003,444.64149010000006,45.700353,2637.319171,1454.768148,522.7261381,3038.159177,1935.6375870000002,355.12916129999996,1668.118463,30.46712806,1116.845293,755.9858538,1637.65136,553.1938853999999,140.9146767,182.80685280000003,2898.191259,314.1902413,2057.537213,259.9279128,3228.646467,69.50773327,3.8081238269999997,919.7460639000001,18.09067758,2431.759974,39.99414323,375.10412410000004,20.94468117,9.521183857999999,0.0,390.35223110000004,8.568278312999999,18.09966457,0.0006315180000000001,25660.26367,1097.790119,504.60697180000005,1029.241013,628.3959791,1097.790119,10.47535244,78121.44161,77973.51982,68500.42418,74453.72462,68399.99965,149104.4181,1086.95993,1043.521797,806.45564,108.53337830000001,113.2972249,0.002817543,36071014700
45987,36071014800,NY,Orange County,Census Tract 148,30752,39100,99999,0,6618.0,144.0,1228.0,950.0,1483.0,116.0,20.0,11.0,66.0,26.0,8.0,429.0,280.0,77.0,6158.0,676.0,39.0,4570.0,2288.0,855.0,5227.0,2975.0,1000.0,3374.0,126.0,2593.0,1452.0,3248.0,1002.0,498.0,247.0,4985.0,709.0,4518.0,975.0,6585.0,501.0,45.0,1731.0,72.0,5880.0,358.0,107.0,13.0,13.0,0.0,385.0,130.0,169.0,0.0,24324.0,3129.0,2426.0,2574.0,1381.0,3129.0,407.0,53450,53679,33214,55859,92857.14286,127300,667,2574.0,2295.0,58.0,133.0,76.0,36071014800
45988,36071014900,NY,Orange County,Census Tract 149,99999,39100,99999,0,3333.987282,68.9997406,569.9978027000001,304.9988403,598.9977417,61.99976349,11.99995422,20.99991989,23.99990845,15.99993896,6.999973297,334.9987183,171.9993439,103.99960329999999,3158.988037,386.9985352,71.99972534,2441.990723,644.9975586,1146.995605,2725.989502,1710.99353,404.99844360000003,1873.992798,55.99978638,1368.994751,829.9968262,1817.9930420000003,809.9968872000001,218.9991608,251.9990387,2606.98999,345.9986877,2299.991211,286.9989014,3316.9873469999998,127.99951170000001,10.99995804,956.9963379000001,11.99995422,2962.98877,115.9995575,60.999767299999995,3.9999847410000005,5.999977112000001,0.0,100.99961850000001,3.9999847410000005,141.9994507,0.0,41409.99972,1456.994385,921.99646,1336.994873,824.9968262,1456.994385,334.9987183,70417.0006,71582.99645,83399,46094,55909.09091,275800.0043,754.0000247,1340.994873,1231.995361,16.99993515,28.99988937,52.99979782,36071014900
45989,36071015003,NY,Orange County,Census Tract 150.03,39853,39100,99999,0,3585.5542509999996,11.65402222,7.769348145,17.69684982,3.4530436989999997,0.0,13.38054466,3.8846740719999997,9.49587059,0.0,0.0,359.5481873,201.139801,79.4200058,2913.505615,2759.4135739999997,1325.5371089999999,905.56073,810.6019897000001,10.35913086,1855.147705,1174.0349119999998,24.60293579,548.6022949,42.29978561,785.9990845,130.3524017,506.3025208000001,153.22882080000002,75.10369873,46.18445969,1559.912476,2.589782715,1706.66687,445.01101680000005,3418.513262,2293.252686,29.78250122,571.0471191,334.0819702,3349.452393,2291.957764,0.0,0.0,0.0,0.0,66.47109222,1.294891357,0.0,0.0,3573.0000520000003,586.5858154,37.98348236,583.5643921,371.63381960000004,586.5858154,475.6567688,12942.00008,12637.00051, ,46428.99936, ,170899.9993,641.0000148,590.9020996,582.2694702,0.0,8.632609367,0.0,36071015003
45990,36071015004,NY,Orange County,Census Tract 150.04,39853,39100,99999,0,4720.0002,15.34127903,10.22751904,23.29601669,4.545564175,0.0,17.61406136,5.113759518,12.50030136,0.0,0.0,473.30688480000003,264.7791138,104.54797359999999,3835.319824,3632.4738770000004,1744.9284670000002,1192.0742189999999,1067.071167,13.63669205,2442.104248,1545.491821,32.387146,722.1765137,55.68316269,1034.684082,171.595047,666.4933472,201.70941159999998,98.86602020000001,60.79692078,2053.458496,3.4091730119999997,2246.64502,585.8095703,4500.108533,3018.822754,39.20549011,751.7226562999999,439.78332520000004,4409.197265999999,3017.118164,0.0,0.0,0.0,0.0,87.50211334,1.7045865059999998,0.0,0.0,3573.0001509999997,772.1777344,50.00120544,768.2003174,489.21633909999997,772.1777344,626.1514892999999,12941.99982,12636.99951, ,46428.99903, ,170899.9956,640.9999673,777.8596802000001,766.4957886,0.0,11.36391068,0.0,36071015004
45991,36071015005,NY,Orange County,Census Tract 150.05,39853,39100,99999,0,2192.08783,10.49018955,12.66057301,1.808653355,5.787690639,0.0,5.425960064,0.0,11.57538128,0.0,0.0,155.1824493,125.15881350000001,14.46922684,1752.9467769999999,1576.783936,710.0772705,553.447937,443.48178099999996,47.38671875,1141.983765,746.2503662,17.00134087,392.83950810000005,17.72480202,481.82525630000004,120.81803889999999,375.11468510000003,154.8207245,45.21633148,32.19403076,967.2678222999999,11.2136507,1053.359741,121.90323640000001,2064.396905,1038.8905029999999,12.66057301,367.51834110000004,163.8639984,2032.926392,1019.71875,2.89384532,2.89384532,2.5321147440000003,2.5321147440000003,9.404996872,0.0,0.0,0.0,6314.999825,386.690094,18.44826317,380.1789246,260.0843506,386.690094,309.27972410000007,20427.99945,20223.00062, ,70000.00192, ,160500.0039,683.0000032,383.07278439999993,378.73199460000006,0.0,4.34076786,0.0,36071015005
45992,36071015006,NY,Orange County,Census Tract 150.06,39853,39100,99999,0,3866.2768189999997,18.50198555,22.32998085,3.189997435,10.2079916,0.0,9.569992065,0.0,20.4159832,0.0,0.0,273.70178219999997,220.74781800000002,25.51997948,3091.745361,2781.039795,1252.392944,976.1392212000001,782.1873779,83.57793427,2014.164307,1316.1928710000002,29.98597527,692.8674316,31.26197433,849.8153076,213.09182740000003,661.6054687999999,273.0637817,79.74993134,56.781951899999996,1706.01062,19.77798462,1857.8544920000002,215.00582889999998,3641.063004,1832.3344730000001,22.32998085,648.2074585,289.01376339999996,3585.557129,1798.5205079999998,5.1039958,5.1039958,4.465996265,4.465996265,16.58798599,0.0,0.0,0.0,6314.99994,682.0214232999999,32.537971500000005,670.5374756,458.72161869999996,682.0214232999999,545.489563,20428.00077,20222.99929, ,70000.00218, ,160500.0046,682.9999949,675.6414185,667.9854736000001,0.0,7.6559934620000005,0.0,36071015006
45993,36071015100,NY,Orange County,Census Tract 151,47042,39100,99999,1,6245.0,55.0,617.0,379.0,786.0,54.0,0.0,0.0,9.0,32.0,0.0,794.0,223.0,375.0,5722.0,1580.0,443.0,3780.0,2390.0,477.0,4671.0,1727.0,1271.0,2388.0,187.0,2427.0,1093.0,2201.0,407.0,168.0,123.0,4396.0,356.0,3689.0,1244.0,5932.0,1659.0,96.0,1263.0,282.0,3169.0,613.0,957.0,253.0,20.0,0.0,1643.0,686.0,49.0,8.0,15359.07459,2423.0,1920.0,2211.0,1617.0,2423.0,1603.0,28663.84936,30799.43198,26050.46847,18434.58716,63750,94310.20408,544.7924152,2204.0,1382.0,333.0,436.0,24.0,36071015100
45994,36071015200,NY,Orange County,Census Tract 152,99999,39100,99999,0,7107.214253,61.09240257,1315.198006,757.8068208999999,1359.275485,144.82719709999998,2.07e-05,10.09480692,32.02222993,50.89924465,6.056785337999999,489.3040688,298.1723486,61.08275486,6548.784787,792.0572655,81.87528752,4417.878705,1948.9130699999998,904.4963838,5302.80891,3490.43039,647.860447,3331.820462,188.908645,2513.842545,1596.174972,3142.911741,1087.1666599999999,308.1785082,337.4010685,4652.647074,604.9687127999999,4335.102521,765.7067647000001,6934.367544,334.241494,66.89312548,1952.573968,50.09465761,5894.4363060000005,280.20813639999994,324.85377880000004,34.00113875,9.996166782000001,9.97154808,408.06435089999997,0.044701160999999996,92.35126583,0.044330884,22035.11784,2438.182775,1020.7024279999999,2324.824461,1427.62546,2438.182775,221.517094,54357.42666,55195.19366,56837.57438,61113.57006,28829.30695,145685.8868,738.8994848,2338.77446,2023.8778300000001,116.9841838,130.9845882,30.05489826,36071015200
46051,36079010100,NY,Putnam County,Census Tract 101,60103,35620,35644,0,3855.0,35.0,1067.0,355.0,684.0,66.0,0.0,32.0,21.0,20.0,11.0,260.0,145.0,15.0,3584.0,357.0,29.0,2449.0,1050.0,559.0,2894.0,1739.0,422.0,1990.0,29.0,1464.0,904.0,1961.0,548.0,151.0,181.0,2698.0,258.0,2527.0,673.0,3747.0,76.0,9.0,982.0,11.0,3345.0,76.0,70.0,0.0,22.0,0.0,233.0,0.0,0.0,0.0,24114.0,1427.0,1028.0,1314.0,756.0,1427.0,54.0,62695,61531,82038,77382, ,147400,805,1302.0,1205.0,24.0,64.0,0.0,36079010100
46052,36079010200,NY,Putnam County,Census Tract 102,99999,35620,35644,0,7449.087495000001,67.99879097,1426.8608570000001,661.7676888,1311.775209,217.9598213,0.002713084,80.98044657,64.97203547,0.017635044,0.0063305290000000005,358.9124665,178.9759669,118.9463413,6991.193551,663.7927556,92.95544712,5196.578887,2195.4632899999997,1644.3893289999999,5915.4324799999995,3678.9661929999997,521.9763444,3807.120361,224.913288,2752.345727,1693.663065,3582.207043,1403.635742,265.96925120000003,466.82989299999997,5686.457149,571.9195006,5403.477346,855.7300301000001,6368.6996420000005,418.8362895,79.95886956,1722.647698,69.96553411,5841.772079,403.8422434,125.96943619999999,0.0,0.004069625,0.0,220.01384290000001,14.99406803,82.98155544,0.0,27131.56575,2318.529952,1017.105716,2214.548166,1301.6995539999998,2318.529952,501.75500710000006,70281.0176,67338.00708,70998.62215,94024.2882,174987.381,203875.5502,786.010678,2229.533743,2026.585572,43.98142642,96.98615222,18.99085863,36079010200
46053,36079010300,NY,Putnam County,Census Tract 103,40398,35620,35644,0,5263.607081,83.92602411,1509.749025,329.8636962,1174.1061869999999,188.8589596,5.9928178789999995,59.95983252,21.00026266,38.95331955,13.98324203,263.8242745,174.860474,33.00699963,4914.845888,387.7950503,20.01240185,3479.863219,1610.928551,745.7498612,4072.43446,2402.560567,612.4702137999999,2906.007313,94.9742056,2060.607509,1412.969448,2811.032917,983.3707751000001,270.77957169999996,218.92034040000001,3835.6286670000004,550.5639707,3519.8962549999997,493.74318470000003,5239.213393,171.9578429,11.01809463,1415.977118,13.01179232,4727.6201439999995,165.9591684,92.93791567,0.0,8.989227295,0.0,310.7137145,5.9986793270000005,64.95462878,0.0,25776.75101,1914.612723,1528.565985,1822.682191,994.3177947,1914.612723,98.07886119,67611.28635,70041.7131,62093.22202,50910.60127,42745.7746,145125.007,831.9650221,1809.703677,1665.796716,14.99923876,92.92658354,4.002636579,36079010300
46054,36079010400,NY,Putnam County,Census Tract 104,40398,35620,35644,0,3380.6683009999997,53.75621033,947.7020874,217.0158081,846.1625366000001,48.77878189,8.959368706000001,82.62528229,11.94582462,27.87359047,6.968397617000001,267.785553,132.3995514,25.88261986,3139.7607420000004,477.8329773,8.959368706000001,2303.553223,968.6072388,617.2009277000001,2609.167236,1728.1625980000001,381.2709045,1797.8465579999997,27.87359047,1312.049683,922.8149413999998,1769.973022,665.9797363,165.2505646,116.4717865,2475.772217,374.30249019999997,2237.8510739999997,352.401825,3380.6683009999997,152.30926509999998,42.80587006,929.7833252,32.851017,3025.280029,135.3860168,26.87810516,0.0,23.89164925,0.0,251.85780330000003,16.92325211,36.83295822,0.0,29545.00077,1245.352173,915.8465576,1189.60498,660.0067749,1245.352173,118.46276090000002,75649.00223,75396.99796,102263.9952,91740.00159,249999.9884,165899.9963,810.0000266,1191.595947,1097.0249019999999,8.959368706000001,44.79684067,8.959368706000001,36079010400
46055,36079010500,NY,Putnam County,Census Tract 105,99999,35620,35644,0,5350.634317,107.1112297,1261.031598,508.42123260000005,1201.66682,126.13991599999999,0.0,42.08473908,24.02906418,19.00595064,24.00510055,349.42451,156.2185379,118.13344540000001,5044.331701,580.6349767999999,42.1048179,3728.1059979999995,1245.185356,1376.146861,4255.653421,2588.349944,618.4479579,2937.4026010000002,79.10041059999999,2065.782624,1336.095598,2858.30219,1260.004377,288.1921783,350.3357402,4021.433255,453.3866789,3586.169064,608.4512834,5219.433711,242.3472349,52.01484596,1370.227643,43.05804509,4715.991626,172.2747437,41.03613376,21.00595064,0.0,0.0,298.23379730000005,9.052939047999999,132.0502565,40.0,34405.80737,2187.678282,1245.805896,1850.4847140000002,956.7703752,2187.678282,184.14586409999998,80399.11937,81114.54608,175133.5105,52273.16835,75602.70718,207315.8373,724.9999508,1840.504499,1673.389469,21.00816528,64.06135542,61.01712739,36079010500
46056,36079010600,NY,Putnam County,Census Tract 106,99999,35620,35644,0,3500.181207,123.0371618,685.5174636,310.1545063,552.4040075,62.04040754,24.007853,70.00754204,9.01268773,4.011130577,0.0,360.1653454,211.0757841,113.0711152,3231.064677,441.1930274,55.01712629,2447.624385,683.6325932999999,1136.63093,2723.807793,1808.980064,401.3868197,1871.075591,69.01236309,1355.9627169999999,823.4975479,1802.063243,971.5177702999999,145.1278398,383.06395860000003,2597.738643,276.2376466,2310.3979440000003,334.2231936,3475.181976,211.1290108,44.03784541,968.5844867000001,16.01125565,3241.043035,186.1231312,18.00161356,7.99944973,14.00569012,5.9995870589999996,99.04451266,0.007603808,29.04742967,0.0,41808.49744,1481.037814,828.8517092999999,1306.986095,656.529933,1481.037814,90.43388298,85082.58046,85885.99269,68750.00273,47934.41637,98188.49975,263355.3046,631.2048467,1313.9818050000001,1225.9441869999998,5.9995870589999996,45.01021294,13.00765974,36079010600
